Date,Close,High,Low,Open,Volume
1981-03-24,0.09130951017141342,0.09173816163687441,0.09130951017141342,0.09173816163687441,28156800
1981-03-25,0.08959411829710007,0.09045219960842232,0.08959411829710007,0.09045219960842232,7056000
1981-03-26,0.08787950873374939,0.08830816595128863,0.08787950873374939,0.08830816595128863,12275200
1981-03-27,0.08487891405820847,0.08530756546613977,0.08487891405820847,0.08530756546613977,12252800
1981-03-30,0.08487891405820847,0.08573622259758873,0.08487891405820847,0.08487891405820847,9900800
1981-03-31,0.08402162045240402,0.08487892914415797,0.08402162045240402,0.08487892914415797,15993600
1981-04-01,0.08316431194543839,0.08359296915402716,0.08316431194543839,0.08359296915402716,34070400
1981-04-02,0.09045219421386719,0.09088084564471888,0.09045219421386719,0.09045219421386719,31404800
1981-04-03,0.09088084846735,0.09130950563503315,0.09088084846735,0.09088084846735,16486400
1981-04-06,0.08916549384593964,0.0895941454321803,0.08916549384593964,0.0895941454321803,22803200
1981-04-07,0.08830816298723221,0.088736814466865,0.08830816298723221,0.088736814466865,10684800
1981-04-08,0.09259549528360367,0.0934528041694388,0.09259549528360367,0.09259549528360367,21952000
1981-04-09,0.09431007504463196,0.09473873217654395,0.09431007504463196,0.09431007504463196,12499200
1981-04-10,0.09559603780508041,0.09602468920041841,0.09559603780508041,0.09559603780508041,33465600
1981-04-13,0.09559603780508041,0.09602468920041841,0.09559603780508041,0.09559603780508041,16060800
1981-04-14,0.09559603780508041,0.09602468920041841,0.09559603780508041,0.09559603780508041,6652800
1981-04-15,0.09088084846735,0.09130950563503315,0.09088084846735,0.09130950563503315,34048000
1981-04-16,0.0857362449169159,0.08616489643643609,0.0857362449169159,0.08616489643643609,23878400
1981-04-20,0.08830816298723221,0.088736814466865,0.08830816298723221,0.08830816298723221,35347200
1981-04-21,0.09431007504463196,0.09473873217654395,0.09431007504463196,0.09431007504463196,28537600
1981-04-22,0.0977393165230751,0.09816797368707836,0.0977393165230751,0.0977393165230751,18995200
1981-04-23,0.10031124949455261,0.10073990671360215,0.10031124949455261,0.10031124949455261,58016000
1981-04-24,0.09945395588874817,0.10031125896071146,0.09945395588874817,0.10031125896071146,35056000
1981-04-27,0.09859665483236313,0.09902531215039401,0.09859665483236313,0.09902531215039401,38528000
1981-04-28,0.09688203781843185,0.0973106951400517,0.09688203781843185,0.0973106951400517,32188800
1981-04-29,0.09559603780508041,0.09602468920041841,0.09559603780508041,0.09602468920041841,13641600
1981-04-30,0.09731066972017288,0.09816798413946148,0.09731066972017288,0.09731066972017288,12611200
1981-05-01,0.09731066972017288,0.09816798413946148,0.09731066972017288,0.09731066972017288,16553600
1981-05-04,0.09688203781843185,0.0973106951400517,0.09688203781843185,0.0973106951400517,14448000
1981-05-05,0.09645336866378784,0.09688201443490899,0.09645336866378784,0.09688201443490899,17539200
1981-05-06,0.09388144314289093,0.09431009464035031,0.09388144314289093,0.09431009464035031,18950400
1981-05-07,0.09516739845275879,0.09559605565163908,0.09516739845275879,0.09516739845275879,9363200
1981-05-08,0.09602469205856323,0.09645334919017756,0.09602469205856323,0.09602469205856323,7907200
1981-05-11,0.09388144314289093,0.09431009464035031,0.09388144314289093,0.09431009464035031,11939200
1981-05-12,0.09388144314289093,0.09516740335878796,0.09388144314289093,0.09388144314289093,4256000
1981-05-13,0.09345275163650513,0.09473871710413341,0.09345275163650513,0.09388140870022015,4905600
1981-05-14,0.09216683357954025,0.09302414237121509,0.09216683357954025,0.09302414237121509,4928000
1981-05-15,0.09431007504463196,0.09559604071685028,0.09431007504463196,0.09431007504463196,4905600
1981-05-18,0.09602469205856323,0.09688199487475657,0.09602469205856323,0.09602469205856323,4166400
1981-05-19,0.09431007504463196,0.09473873217654395,0.09431007504463196,0.09473873217654395,25424000
1981-05-20,0.09731066972017288,0.09816798413946148,0.09731066972017288,0.09731066972017288,13283200
1981-05-21,0.1028839647769928,0.10331262206463676,0.1028839647769928,0.1028839647769928,32211200
1981-05-22,0.10759912431240082,0.10845643859856148,0.10759912431240082,0.10759912431240082,31427200
1981-05-26,0.10717052966356277,0.10759917556377904,0.10717052966356277,0.10759917556377904,85344000
1981-05-27,0.11317168921232224,0.1136003465689553,0.11317168921232224,0.11317168921232224,149497600
1981-05-28,0.11317168921232224,0.1136003465689553,0.11317168921232224,0.11317168921232224,73987200
1981-05-29,0.11360032856464386,0.11402975280498726,0.11360032856464386,0.11360032856464386,59382400
1981-06-01,0.11360032856464386,0.11402975280498726,0.11360032856464386,0.11360032856464386,51251200
1981-06-02,0.10802779346704483,0.10845645065778738,0.10802779346704483,0.10845645065778738,40432000
1981-06-03,0.10802779346704483,0.108885096401493,0.10802779346704483,0.10802779346704483,39446400
1981-06-04,0.11017108708620071,0.11059973290426783,0.11017108708620071,0.11017108708620071,56067200
1981-06-05,0.10845641791820526,0.10888506353251627,0.10845641791820526,0.10888506353251627,57680000
1981-06-08,0.10459853708744049,0.10502719418905825,0.10459853708744049,0.10502719418905825,93497600
1981-06-09,0.10674183070659637,0.10717048788675616,0.10674183070659637,0.10674183070659637,119593600
1981-06-10,0.10802779346704483,0.10931375359223555,0.10802779346704483,0.10802779346704483,25222400
1981-06-11,0.11274296790361404,0.11317162501709659,0.11274296790361404,0.11274296790361404,38976000
1981-06-12,0.11145712435245514,0.11188578191338316,0.11145712435245514,0.11188578191338316,25804800
1981-06-15,0.11102833598852158,0.1114569930444467,0.11102833598852158,0.1114569930444467,143763200
1981-06-16,0.10888512432575226,0.10931378162642659,0.10888512432575226,0.10931378162642659,37251200
1981-06-17,0.10717052966356277,0.10759917556377904,0.10717052966356277,0.10759917556377904,27574400
1981-06-18,0.10674183070659637,0.10759913361987933,0.10674183070659637,0.10717048788675616,23049600
1981-06-19,0.10374122858047485,0.10416987421129666,0.10374122858047485,0.10416987421129666,27507200
1981-06-22,0.0998825877904892,0.10031123349412875,0.0998825877904892,0.10031123349412875,10841600
1981-06-23,0.10159722715616226,0.10245529714945903,0.10159722715616226,0.10159722715616226,15030400
1981-06-24,0.09902524948120117,0.09988256357470249,0.09902524948120117,0.09988256357470249,23027200
1981-06-25,0.10116855800151825,0.10159721519543723,0.10116855800151825,0.10116855800151825,24259200
1981-06-26,0.0998825877904892,0.10073989064480413,0.0998825877904892,0.10073989064480413,23788800
1981-06-29,0.09645336866378784,0.09731067165306777,0.09645336866378784,0.09731067165306777,10595200
1981-06-30,0.08916549384593964,0.0895941454321803,0.08916549384593964,0.0895941454321803,35907200
1981-07-01,0.08830816298723221,0.088736814466865,0.08830816298723221,0.088736814466865,170464000
1981-07-02,0.08830816298723221,0.088736814466865,0.08830816298723221,0.08830816298723221,30284800
1981-07-06,0.08530758321285248,0.08616489193058044,0.08530758321285248,0.08616489193058044,16531200
1981-07-07,0.08616489171981812,0.08702220043544906,0.08616489171981812,0.08616489171981812,15836800
1981-07-08,0.08959411829710007,0.09002354242848763,0.08959411829710007,0.08959411829710007,16620800
1981-07-09,0.08273569494485855,0.08316434660859195,0.08273569494485855,0.08316434660859195,32883200
1981-07-10,0.07630510628223419,0.07673375794053745,0.07630510628223419,0.07673375794053745,55171200
1981-07-13,0.07802045345306396,0.07844911062687236,0.07802045345306396,0.07802045345306396,45740800
1981-07-14,0.08144968748092651,0.08230699610009351,0.08144968748092651,0.08144968748092651,19779200
1981-07-15,0.0835929736495018,0.08402162515762397,0.0835929736495018,0.0835929736495018,10953600
1981-07-16,0.0857362449169159,0.08659355367947544,0.0857362449169159,0.0857362449169159,15232000
1981-07-17,0.08873680979013443,0.08916546697069413,0.08873680979013443,0.08873680979013443,19824000
1981-07-20,0.08273569494485855,0.08316434660859195,0.08273569494485855,0.08316434660859195,23654400
1981-07-21,0.08230698853731155,0.08273564566926696,0.08230698853731155,0.08273564566926696,31942400
1981-07-22,0.07759103924036026,0.0784491206490421,0.07759103924036026,0.0784491206490421,22668800
1981-07-23,0.07973509281873703,0.08016375011144937,0.07973509281873703,0.07973509281873703,34451200
1981-07-24,0.08230698853731155,0.08273564566926696,0.08230698853731155,0.08230698853731155,28851200
1981-07-27,0.0857362449169159,0.08616489643643609,0.0857362449169159,0.0857362449169159,17337600
1981-07-28,0.08273569494485855,0.08316434660859195,0.08273569494485855,0.08316434660859195,22848000
1981-07-29,0.08144968748092651,0.0818783446522691,0.08144968748092651,0.0818783446522691,15500800
1981-07-30,0.08445026725530624,0.08530757589953818,0.08445026725530624,0.08445026725530624,9900800
1981-07-31,0.0857362449169159,0.08616489643643609,0.0857362449169159,0.0857362449169159,10953600
1981-08-03,0.08487891405820847,0.08573622259758873,0.08487891405820847,0.08573622259758873,12432000
1981-08-04,0.08616489171981812,0.086593548939393,0.08616489171981812,0.08616489171981812,31673600
1981-08-05,0.08873680979013443,0.08916546697069413,0.08873680979013443,0.08873680979013443,17494400
1981-08-06,0.08659353107213974,0.08702218247975012,0.08659353107213974,0.08702218247975012,10528000
1981-08-07,0.08659353107213974,0.08702218247975012,0.08659353107213974,0.08659353107213974,9206400
1981-08-10,0.08659353107213974,0.08659353107213974,0.08659353107213974,0.08659353107213974,0
1981-08-11,0.08402162045240402,0.08487892914415797,0.08402162045240402,0.08487892914415797,71456000
1981-08-12,0.08230698853731155,0.08273564566926696,0.08230698853731155,0.08273564566926696,26275200
1981-08-13,0.07973509281873703,0.08016375011144937,0.07973509281873703,0.08016375011144937,27484800
1981-08-14,0.07844911515712738,0.07930642383073355,0.07844911515712738,0.07930642383073355,24192000
1981-08-17,0.07587641477584839,0.07673372343041102,0.07587641477584839,0.07673372343041102,18905600
1981-08-18,0.07416179031133652,0.07501909888318305,0.07416179031133652,0.07501909888318305,17001600
1981-08-19,0.07330445200204849,0.0741617602261105,0.07330445200204849,0.0741617602261105,20675200
1981-08-20,0.07416179031133652,0.07459044745901872,0.07416179031133652,0.07416179031133652,17113600
1981-08-21,0.0690179392695427,0.06987524777512989,0.0690179392695427,0.06987524777512989,41910400
1981-08-24,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06515928647428576,23072000
1981-08-25,0.06644601374864578,0.06687466513965398,0.06644601374864578,0.06644601374864578,40700800
1981-08-26,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06558793498520002,33600000
1981-08-27,0.06558792293071747,0.06601734693347905,0.06558792293071747,0.06558792293071747,25916800
1981-08-28,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,38035200
1981-08-31,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,40947200
1981-09-01,0.07330445200204849,0.07373310897583728,0.07330445200204849,0.07330445200204849,37027200
1981-09-02,0.07459044456481934,0.07501909597235147,0.07459044456481934,0.07459044456481934,19376000
1981-09-03,0.07073257118463516,0.07158987987086414,0.07073257118463516,0.07158987987086414,37475200
1981-09-04,0.06987527012825012,0.07030392165641075,0.06987527012825012,0.07030392165641075,15254400
1981-09-08,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06816061114854491,25446400
1981-09-09,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06773195415735245,30531200
1981-09-10,0.06816066056489944,0.06858931214334774,0.06816066056489944,0.06816066056489944,34809600
1981-09-11,0.06730335205793381,0.06773200363876057,0.06730335205793381,0.06773200363876057,17539200
1981-09-14,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06558793498520002,27686400
1981-09-15,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06387332547259526,19510400
1981-09-16,0.0621587410569191,0.06258739846460652,0.062158741056919105,0.06258739846460652,19353600
1981-09-17,0.060444094240665436,0.06087275144529666,0.060444094240665436,0.06087275144529666,19376000
1981-09-18,0.06087276712059975,0.0613014187120941,0.06087276712059975,0.06087276712059975,26320000
1981-09-21,0.06130141392350197,0.061730071205031656,0.061301413923501975,0.061301413923501975,49033600
1981-09-22,0.05787218362092972,0.05830083517399244,0.05787218362092972,0.05830083517399244,47420800
1981-09-23,0.056586191058158875,0.05744349948697437,0.056586191058158875,0.05744349948697437,28201600
1981-09-24,0.05615757405757904,0.05658622567243819,0.05615757405757904,0.05658622567243819,18300800
1981-09-25,0.04886965826153755,0.04972696686602597,0.04886965826153755,0.04972696686602597,34608000
1981-09-28,0.049298327416181564,0.049726984734212436,0.049298327416181564,0.049298327416181564,91728000
1981-09-29,0.05187024921178818,0.052298906488978066,0.05187024921178818,0.05187024921178818,94684800
1981-09-30,0.0522988922894001,0.052727543726688,0.0522988922894001,0.0522988922894001,49996800
1981-10-01,0.0522988922894001,0.052727543726688,0.0522988922894001,0.0522988922894001,61129600
1981-10-02,0.056586191058158875,0.05701484813432508,0.056586191058158875,0.056586191058158875,45046400
1981-10-05,0.05830082669854164,0.05915813540355591,0.05830082669854164,0.05830082669854164,43097600
1981-10-06,0.05787218362092972,0.05830083517399244,0.05787218362092972,0.05830083517399244,28358400
1981-10-07,0.06130141392350197,0.06215872276304167,0.061301413923501975,0.061301413923501975,38841600
1981-10-08,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06344467401504517,31091200
1981-10-09,0.06387332081794739,0.06473062939409116,0.06387332081794739,0.06387332081794739,54521600
1981-10-12,0.06601734459400177,0.06644600163034975,0.06601734459400177,0.06601734459400177,27350400
1981-10-13,0.06601734459400177,0.06687465294318133,0.06601734459400177,0.06601734459400177,44195200
1981-10-14,0.0621587410569191,0.06258739846460652,0.062158741056919105,0.06258739846460652,30979200
1981-10-15,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06344467401504517,29433600
1981-10-16,0.06258737295866013,0.06301602446813981,0.06258737295866013,0.06301602446813981,36467200
1981-10-19,0.06387332081794739,0.06430197796777823,0.06387332081794739,0.06387332081794739,20585600
1981-10-20,0.06730335205793381,0.06773200363876057,0.06730335205793381,0.06730335205793381,35728000
1981-10-21,0.06730335205793381,0.06773200363876057,0.06730335205793381,0.06730335205793381,76899200
1981-10-22,0.0668746829032898,0.06730334013167781,0.0668746829032898,0.06730334013167781,32278400
1981-10-23,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06558793498520002,27910400
1981-10-26,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06515928357839584,27283200
1981-10-27,0.06644601374864578,0.0673033222541796,0.06644601374864578,0.06644601374864578,85590400
1981-10-28,0.06858929991722107,0.06901795714278061,0.06858929991722107,0.06858929991722107,44172800
1981-10-29,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06816061114854491,30486400
1981-10-30,0.06858929991722107,0.06901795714278061,0.06858929991722107,0.06858929991722107,52729600
1981-11-02,0.06858929991722107,0.06901795714278061,0.06858929991722107,0.06858929991722107,36915200
1981-11-03,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06816061114854491,28380800
1981-11-04,0.06601734459400177,0.06644600163034975,0.06601734459400177,0.06644600163034975,23811200
1981-11-05,0.06130141392350197,0.061730071205031656,0.061301413923501975,0.061730071205031656,23363200
1981-11-06,0.06173005700111389,0.06215870846049238,0.0617300570011139,0.0617300570011139,24595200
1981-11-09,0.06258737295866013,0.06301602446813981,0.06258737295866013,0.06258737295866013,20384000
1981-11-10,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06301601231098175,16755200
1981-11-11,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,27440000
1981-11-12,0.0668746829032898,0.06730334013167781,0.0668746829032898,0.0668746829032898,39916800
1981-11-13,0.0621587410569191,0.06258739846460652,0.062158741056919105,0.06258739846460652,21011200
1981-11-16,0.06130141392350197,0.061730071205031656,0.061301413923501975,0.061730071205031656,22556800
1981-11-17,0.06258737295866013,0.06301602446813981,0.06258737295866013,0.06258737295866013,35414400
1981-11-18,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,29142400
1981-11-19,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,40006400
1981-11-20,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06515928357839584,38102400
1981-11-23,0.0621587410569191,0.0630160501487726,0.062158741056919105,0.0630160501487726,22960000
1981-11-24,0.06173005700111389,0.06215870846049238,0.0617300570011139,0.06215870846049238,22153600
1981-11-25,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06301601231098175,52550400
1981-11-27,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,37251200
1981-11-30,0.06387332081794739,0.06430197796777823,0.06387332081794739,0.06430197796777823,23968000
1981-12-01,0.06387332081794739,0.06430197796777823,0.06387332081794739,0.06387332081794739,23385600
1981-12-02,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,37564800
1981-12-03,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06387332547259526,20428800
1981-12-04,0.06515928357839584,0.06558793498520002,0.06515928357839584,0.06515928357839584,137155200
1981-12-07,0.06558792293071747,0.06601734693347905,0.06558792293071747,0.06558792293071747,59292800
1981-12-08,0.0643019899725914,0.06515929870878981,0.0643019899725914,0.06515929870878981,50624000
1981-12-09,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,34272000
1981-12-10,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,37408000
1981-12-11,0.0643019899725914,0.06515929870878981,0.0643019899725914,0.06473064147893111,76092800
1981-12-14,0.0621587410569191,0.0630160501487726,0.062158741056919105,0.0630160501487726,25244800
1981-12-15,0.06387332081794739,0.06430197796777823,0.06387332081794739,0.06387332081794739,31315200
1981-12-16,0.0668746829032898,0.06730334013167781,0.0668746829032898,0.0668746829032898,65452800
1981-12-17,0.07244719564914703,0.07287585292984831,0.07244719564914703,0.07244719564914703,51452800
1981-12-18,0.07844911515712738,0.07887776663217119,0.07844911515712738,0.07844911515712738,71724800
1981-12-21,0.07501912117004395,0.07544777844507268,0.07501912117004395,0.07544777844507268,56403200
1981-12-22,0.07630510628223419,0.07673375794053745,0.07630510628223419,0.07630510628223419,53827200
1981-12-23,0.07459044456481934,0.07501909597235147,0.07459044456481934,0.07501909597235147,28896000
1981-12-24,0.07501912117004395,0.07544777844507268,0.07501912117004395,0.07501912117004395,28918400
1981-12-28,0.07158984243869781,0.07244714495315056,0.07158984243869781,0.07244714495315056,36579200
1981-12-29,0.07287582755088806,0.07373313609021384,0.07287582755088806,0.07287582755088806,24236800
1981-12-30,0.07587641477584839,0.07630507196488892,0.07587641477584839,0.07587641477584839,32188800
1981-12-31,0.07587641477584839,0.07630507196488892,0.07587641477584839,0.07587641477584839,54656000
1982-01-04,0.07544773072004318,0.07587638200040575,0.07544773072004318,0.07587638200040575,71254400
1982-01-05,0.07158984243869781,0.07244714495315056,0.07158984243869781,0.07244714495315056,35840000
1982-01-06,0.07073257118463516,0.07116122266599034,0.07073257118463516,0.07116122266599034,66080000
1982-01-07,0.06515928357839584,0.06601735906688594,0.06515928357839584,0.06601735906688594,70044800
1982-01-08,0.06816066056489944,0.06858931214334774,0.06816066056489944,0.06816066056489944,56604800
1982-01-11,0.06387332081794739,0.06430197796777823,0.06387332081794739,0.06430197796777823,33331200
1982-01-12,0.06173005700111389,0.06215870846049238,0.0617300570011139,0.06215870846049238,59920000
1982-01-13,0.06130141392350197,0.061730071205031656,0.061301413923501975,0.061730071205031656,41753600
1982-01-14,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,25715200
1982-01-15,0.06858929991722107,0.06944660864482124,0.06858929991722107,0.06858929991722107,46704000
1982-01-18,0.06987527012825012,0.07073257890809065,0.06987527012825012,0.06987527012825012,28000000
1982-01-19,0.06816066056489944,0.06901796944531595,0.06816066056489944,0.06901796944531595,55507200
1982-01-20,0.06944660097360611,0.06987525815181529,0.06944660097360611,0.06944660097360611,25827200
1982-01-21,0.07073257118463516,0.07116122266599034,0.07073257118463516,0.07073257118463516,33331200
1982-01-22,0.07116121798753738,0.07158987516422938,0.07116121798753738,0.07116121798753738,24259200
1982-01-25,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.06944659066057758,44710400
1982-01-26,0.06644601374864578,0.0673033222541796,0.06644601374864578,0.0673033222541796,21212800
1982-01-27,0.0668746829032898,0.06773199163654688,0.0668746829032898,0.0668746829032898,31360000
1982-01-28,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,39603200
1982-01-29,0.06987527012825012,0.07030392165641075,0.06987527012825012,0.06987527012825012,53155200
1982-02-01,0.0690179392695427,0.06987524777512989,0.0690179392695427,0.06987524777512989,38528000
1982-02-02,0.06944660097360611,0.0703039096065062,0.06944660097360611,0.06944660097360611,54275200
1982-02-03,0.06944660097360611,0.06987525815181529,0.06944660097360611,0.06944660097360611,31472000
1982-02-04,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06816061114854491,22041600
1982-02-05,0.06773195415735245,0.06816061114854491,0.06773195415735245,0.06773195415735245,40297600
1982-02-08,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06387332547259526,31696000
1982-02-09,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06344467401504517,57904000
1982-02-10,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,38796800
1982-02-11,0.06344467401504517,0.06387332547259526,0.06344467401504517,0.06387332547259526,24528000
1982-02-12,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,19644800
1982-02-16,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06344466946128316,34316800
